Car,MPG,Horsepower,Origin
Car_2019,22.12967643215981,137.90901106096268,Europe
Car_2020,15.817555807147867,141.75704122985417,USA
Car_2021,31.88631951906617,,Europe
Car_2022,18.50062796315774,165.48248335906572,Europe
Car_2023,27.711296956242755,174.21766283806105,USA
Car_2024,24.8251965192331,217.6655094880957,USA
Car_2025,31.447968098123795,153.70487793000217,Europe
Car_2026,21.03872953612622,172.07379161939144,Europe
Car_2027,25.30626355170193,102.37329756965175,Europe
Car_2028,16.50786545381325,138.62451043303398,USA
Car_2029,15.307365815301232,141.8874931961378,Japan
Car_2030,27.981667919327368,119.48055333038688,Japan
Car_2031,16.07487080465149,133.92021805897392,Japan
Car_2032,23.858912327827348,146.77545847033116,Japan
Car_2033,30.0564772398646,134.86009877505575,Japan
Car_2034,28.7334242804734,,Europe
Car_2035,21.67707256025703,,Japan
Car_2036,17.057484317959137,210.0306821657801,Europe
Car_2037,27.547474308277643,194.7795353650201,USA
Car_2038,31.711283914300903,130.82261599648842,USA
Car_2039,21.68880960667188,151.12681402259437,Japan
Car_2040,20.983435707964414,136.9552613677627,USA
Car_2041,22.375490185655007,145.14531722141004,Europe
Car_2042,27.85804355403558,120.70698992433807,Japan
Car_2043,31.142588032074563,136.75394012489332,Japan
Car_2044,18.80196594309739,160.78556644599715,Europe
Car_2045,17.508590953376736,159.9936617082661,Europe
Car_2046,36.69998160966224,157.602109956488,Europe
Car_2047,24.113386060549807,148.20975525349323,Japan
Car_2048,26.26446397845155,175.8222727571082,USA
Car_2049,21.540345796911804,142.28870921764386,USA
Car_2050,27.44981154726358,191.74657019284848,USA
Car_2051,29.80030437350761,94.57207328947314,USA
Car_2052,26.498980857864648,169.7043307192727,Japan
Car_2053,33.70429038507217,164.65113336742073,Europe
Car_2054,23.366277050294546,129.7630032824535,USA
Car_2055,23.68558763482312,139.3430691943417,Japan
Car_2056,26.15703175638708,163.9437281732711,Japan
Car_2057,27.32480822753049,177.47805741446248,USA
Car_2058,26.139736310313047,97.51610495006682,Europe
Car_2059,18.577924865224546,168.84738202962765,Europe
Car_2060,26.562575830977806,136.2704644332733,Japan
Car_2061,23.129132075982813,183.7586932289566,Europe
Car_2062,22.09511492962677,94.82174358551468,Japan
Car_2063,25.16241027376622,223.3589689536362,Europe
Car_2064,20.192386563353928,123.41580200957708,USA
Car_2065,19.32304338063384,192.89883560369032,Europe
Car_2066,11.922655199980753,147.924461408015,USA
Car_2067,33.736186642549455,125.43999788399609,USA
Car_2068,27.778656595515013,157.95342016144235,Japan
Car_2069,,180.87376334869103,USA
Car_2070,21.66388381556676,103.41885597765712,Japan
Car_2071,10.619838589767916,171.04766547861027,USA
Car_2072,21.357355618892576,149.6346450402873,USA
Car_2073,,167.31132247699003,USA
Car_2074,29.710871517969345,150.3292607201694,Europe
Car_2075,28.21145996801651,132.8439348373604,Europe
Car_2076,25.791959778762344,116.60630245884364,USA
Car_2077,31.51937072965689,170.17935336141076,Japan
Car_2078,23.357313889557297,170.01815976596504,USA
Car_2079,30.425944580671807,169.86816743072424,Japan
Car_2080,23.077087781398934,162.8278895832172,USA
Car_2081,20.594293455611187,178.3409661551841,USA
Car_2082,19.971435097887397,192.18207839308928,Japan
Car_2083,19.677517894135235,93.70746457780446,Japan
Car_2084,28.295340144012428,79.74607668392736,Europe
Car_2085,,201.53842079638932,Japan
Car_2086,19.83485577482528,109.76860456244432,USA
Car_2087,28.5686760983068,117.4127013963114,Japan
Car_2088,26.639851952361163,141.37157064375228,Europe
Car_2089,29.81295991422901,100.38085263860692,USA
Car_2090,27.562997556363992,,USA
Car_2091,21.23444209901344,121.55683967632004,USA
Car_2092,25.380512082342936,142.99977390908978,Japan
Car_2093,25.625664953848386,158.39523914721306,USA
Car_2094,20.40420670762999,139.69385323711305,USA
Car_2095,19.47687512953004,138.1785814380856,Japan
Car_2096,21.59639195441148,157.73987390374938,USA
Car_2097,35.1829117833604,181.32875393849844,Japan
Car_2098,,198.08893040765,Japan
Car_2099,,143.44385237993353,Europe
Car_2100,22.65669745260101,204.7466745576971,USA
Car_2101,29.44419409769996,176.30120504283738,Japan
Car_2102,29.51245827778924,113.0397463808047,Europe
Car_2103,29.762952539760224,112.16375233158976,Japan
Car_2104,26.939136710044792,132.6813644819199,USA
Car_2105,31.886832893905755,193.33811950079175,Europe
Car_2106,26.89176984676364,134.9589805330339,Japan
Car_2107,33.5676486467014,93.2292952648118,Europe
Car_2108,,,USA
Car_2109,26.74143123833409,90.5828409731878,Japan
Car_2110,26.41661796267833,118.35043059189384,USA
Car_2111,20.317400770972544,132.3891478112224,Japan
Car_2112,27.897921108818693,154.49006732774075,Europe
Car_2113,17.54958662211691,180.7248697982064,USA
Car_2114,21.729078371198355,170.82407830115292,Europe
Car_2115,15.00456093551096,114.62025604657543,Japan
Car_2116,32.793132584814074,138.8486321350304,Japan
Car_2117,23.842252530273523,152.291267661077,USA
Car_2118,35.83442017408156,142.13378626660503,USA
Car_2119,29.014749632597475,141.92114322395116,Japan
Car_2120,27.240491066755123,98.31770026037184,Europe
Car_2121,22.068861528595004,115.41797546581078,Japan
Car_2122,19.7682498215629,137.9118045258218,Europe
Car_2123,27.614857869484727,57.203229751645125,USA
Car_2124,24.64242995363509,169.21932960029562,Europe
Car_2125,18.30364842257349,108.81962700866792,Japan
Car_2126,,170.60514399795414,Europe
Car_2127,20.206481354282083,167.9674801341273,USA
Car_2128,34.10483612633115,133.68920870662848,Europe
Car_2129,36.06638959005652,180.01644977104613,Japan
Car_2130,26.02494573654455,172.295920347748,Japan
Car_2131,25.74471398120644,140.7311558749608,Europe
Car_2132,23.318398140852395,137.34721154424903,Japan
Car_2133,20.32757325845249,182.9169835699307,USA
Car_2134,31.87589528803622,156.96041518222992,Europe
Car_2135,,181.34091505104428,Europe
Car_2136,20.532904570803574,78.33077776941789,Europe
Car_2137,24.585808107876996,,Japan
Car_2138,22.75066849644916,102.67772739091882,Europe
Car_2139,22.898804625675115,149.2263447753971,Europe
Car_2140,30.929541277149312,171.41460625037652,Europe
Car_2141,18.44019227316939,202.17420437247307,Europe
Car_2142,27.33234845468153,121.8549981468844,USA
Car_2143,28.64119053652933,134.22885584094053,Japan
Car_2144,24.289244131990905,147.13401278773387,USA
Car_2145,29.465339134933863,120.76406695614328,Europe
Car_2146,25.73825920268725,179.3567918636777,Japan
Car_2147,31.08564960578056,147.8971636390313,Europe
Car_2148,17.38897347537073,153.6587107012814,USA
Car_2149,23.25612369496565,168.60519380322475,Europe
Car_2150,24.640934285744827,147.84865450873772,USA
Car_2151,11.638963077643254,125.47382615472404,USA
Car_2152,19.570236332107328,148.10939285104598,Japan
Car_2153,20.93200372820607,,Europe
Car_2154,29.74102997411675,153.2394266734946,Europe
Car_2155,21.465783268427,179.9081316240539,Europe
Car_2156,20.909605063470117,114.75065123183003,Japan
Car_2157,29.08742890328096,104.02886995673722,USA
Car_2158,16.910446771049727,151.4774980775902,Japan
Car_2159,14.64377966278214,126.9660114976828,Japan
Car_2160,23.19203849965327,150.95235823235907,USA
Car_2161,17.761466159608226,,Europe
Car_2162,17.951603526701753,85.68941313214381,USA
Car_2163,27.86716895843991,170.69548282975626,USA
Car_2164,29.379869189562896,114.90994491134254,USA
Car_2165,28.944321079260625,149.3295614830593,Europe
Car_2166,30.54388330153616,130.2185299368471,USA
Car_2167,31.20567160007401,133.44128955647116,Japan
Car_2168,14.357048955865343,200.81873818853964,USA
Car_2169,27.25205979964733,159.57802562386982,USA
Car_2170,22.351959002152206,177.14065208860774,Japan
Car_2171,21.26287877004782,154.5282406260823,Europe
Car_2172,27.802073161043527,168.60040723964863,Japan
Car_2173,16.348522600521243,162.52135086430354,Europe
Car_2174,16.2444569706384,157.63368434060476,Europe
Car_2175,28.167863720408587,183.2146772749404,Europe
Car_2176,27.43893008755449,154.6951636153281,Europe
Car_2177,25.68366327935755,218.5544571665312,Japan
Car_2178,20.600432976384315,178.81594718437313,Europe
Car_2179,28.71914817291062,115.8137790678093,Japan
Car_2180,,144.70350873051052,USA
Car_2181,25.42652257523727,161.91232798472004,Japan
Car_2182,19.113394793651143,151.3349050713611,USA
Car_2183,22.873758271352465,170.60620256916505,Japan
Car_2184,29.18916838762221,173.9105011450162,USA
Car_2185,31.63595611400893,109.21239042603106,Japan
Car_2186,23.36731698311836,188.43232634149484,Japan
Car_2187,23.75163516095869,135.09547603541867,Japan
Car_2188,24.19155445987469,132.12286482405727,Japan
Car_2189,26.37446504455486,132.02632821883378,USA
Car_2190,22.09466349969988,174.2572921797175,Europe
Car_2191,10.529074712142082,141.98796905556642,Japan
Car_2192,30.963845008235484,,USA
Car_2193,33.97344473581275,137.28122527669387,Japan
Car_2194,21.93800070197144,96.15925023252368,Europe
Car_2195,19.666733155406128,124.7350870814554,USA
Car_2196,24.31449738804889,112.81249354040702,USA
Car_2197,24.062480581356134,141.92492008512326,USA
Car_2198,,169.92579810820777,Japan
Car_2199,25.273197208225188,166.6162770279968,Japan
Car_2200,21.036885848144085,187.7025149263975,Europe
Car_2201,18.407952747209755,181.0192745188986,Europe
Car_2202,29.32817092409837,134.1420985524487,Japan
Car_2203,27.997556205821247,150.5721420226114,Japan
Car_2204,,149.02331717335744,USA
Car_2205,20.15906624639453,,Japan
Car_2206,34.19218449764165,,USA
Car_2207,16.281527464713815,144.98139968546664,Europe
Car_2208,28.5480051070074,144.81310694577576,Japan
Car_2209,15.452086164015492,165.369751626155,Europe
Car_2210,21.04834309150766,163.90924888607543,Japan
Car_2211,32.805114652239794,96.87922493700792,Japan
Car_2212,29.156821272379947,165.5579020337259,USA
Car_2213,22.26889792256409,155.3576161936129,Japan
Car_2214,22.40581478589156,168.70119544933888,Europe
Car_2215,25.50311055417721,182.0059676292477,Japan
Car_2216,27.570704953803613,145.71351081636084,Europe
Car_2217,31.25789691341348,187.3676471094024,Japan
Car_2218,22.71882997695753,123.3179863832086,Europe
Car_2219,16.941074682563993,121.62785638883344,Europe
Car_2220,25.7848431352438,162.86316570406623,Europe
Car_2221,22.712845812458028,138.9369736408446,Japan
Car_2222,18.496831476257764,157.84897693856908,USA
Car_2223,26.48834457656397,209.78946359533475,Europe
Car_2224,23.93443122953605,161.80485220511926,Europe
Car_2225,26.532561032348973,156.3650861659236,USA
Car_2226,20.527778999064097,123.9233886404446,Europe
Car_2227,27.43355265162749,99.0006058012696,Europe
Car_2228,18.414509016225107,,Japan
Car_2229,20.861343051517085,182.0061073982459,USA
Car_2230,,140.3118597881798,Europe
Car_2231,33.70909207479857,162.04387497616108,Japan
Car_2232,28.924126842742467,192.79491818155748,Japan
Car_2233,30.385962521338943,192.0454893969108,Japan
Car_2234,32.085385166715724,162.86447662805347,Japan
Car_2235,43.01416067905437,155.10319435972028,USA
Car_2236,25.20794533779217,104.44100852990772,USA
Car_2237,32.10200461564928,131.09416067469178,Japan
Car_2238,30.063176272009706,141.5773257594578,USA
Car_2239,29.98016251653763,124.43005165697544,Japan
Car_2240,33.871198090200906,157.45359788858292,Europe
Car_2241,22.90343484507762,207.34944550458303,Europe
Car_2242,22.5065748803181,195.5328477798485,Japan
Car_2243,26.59882756740931,157.31639585493622,Europe
Car_2244,24.086501140390563,173.38302216074484,Japan
Car_2245,26.592504264990865,128.1418705393164,Europe
Car_2246,32.81374392526506,193.92268052006403,Europe
Car_2247,22.609266386468608,103.1410021216446,USA
Car_2248,23.476605187031343,177.38484483258486,Japan
Car_2249,25.87155501763289,164.86769130599325,USA
Car_2250,23.858407869874156,127.32421839736728,Japan
Car_2251,15.429970859932563,143.73639729786186,Europe
Car_2252,22.099361786505305,115.97241890531822,Japan
Car_2253,28.43686621118752,117.25079856593304,Japan
Car_2254,32.187733754663235,102.2683799812821,Japan
Car_2255,19.226907162311367,173.02541706602133,Japan
Car_2256,19.203588003845784,186.1603490828004,Europe
Car_2257,25.15116901358668,85.14576408559722,Europe
Car_2258,14.622024675610817,205.1491654845452,USA
Car_2259,22.77514898506436,149.63975290089482,Japan
Car_2260,16.319789702243032,158.69559614630515,USA
Car_2261,31.845306499212327,105.82761493244772,Europe
Car_2262,21.153344228247978,189.62477250494595,Europe
Car_2263,33.26417093169513,156.00750279500502,Japan
Car_2264,30.567606767291693,184.16478719313895,Japan
Car_2265,21.76841351151292,186.6257496194323,USA
Car_2266,19.64020181576961,190.0462326816381,Europe
Car_2267,24.03227125416206,130.55157672443391,USA
Car_2268,24.476766878708982,143.76113976320386,Europe
Car_2269,26.730734719762008,131.64893775811456,Europe
Car_2270,21.117283552349107,176.8528938822385,USA
Car_2271,28.731974367611016,159.98667688091223,Europe
Car_2272,26.326640274999495,182.07434592039715,Europe
Car_2273,23.29802421642068,183.38216409171696,USA
Car_2274,21.43979672290989,98.18221527183276,Europe
Car_2275,24.07557508450657,190.52310391661615,USA
Car_2276,20.915493740862157,178.52582873297152,Japan
Car_2277,25.29219347441794,138.92325350443508,Europe
Car_2278,25.42719342609955,160.49378299588886,USA
Car_2279,26.308536417381696,146.28991285251888,Europe
Car_2280,33.83121204835927,168.48167035893528,Europe
Car_2281,24.337776401502136,138.85810857885372,USA
Car_2282,30.02298933562241,164.36781723507323,Japan
Car_2283,26.14793698487851,152.01915913978056,USA
Car_2284,23.80877849050773,137.03418289514084,Europe
Car_2285,24.40420365024383,155.70408734706177,Japan
Car_2286,24.70586795415975,231.1940872046627,Japan
Car_2287,26.39883853864108,129.43390110522955,Europe
Car_2288,20.20339617390515,142.50169226215291,USA
Car_2289,17.673298082775165,129.9566280110091,USA
Car_2290,28.271486967371377,133.10350843417248,Europe
Car_2291,29.49061916290629,174.47323060156074,USA
Car_2292,28.728179164014016,171.47647378908204,USA
Car_2293,25.77486009278236,149.8240949003607,USA
Car_2294,28.836123137266444,180.78889755807336,Japan
Car_2295,28.567145130085716,173.80329886482932,Japan
Car_2296,28.938146794774774,145.12997441921357,USA
Car_2297,20.70229589328943,103.98405774617382,Europe
Car_2298,19.515241014226845,174.89349023847006,Europe
Car_2299,23.057153766238645,155.08993863005924,Europe
Car_2300,24.913079452286723,150.66670391101775,Europe
Car_2301,23.790394364338557,136.01855939970852,USA
Car_2302,15.616548343310622,172.3394684734895,USA
Car_2303,33.60846306067571,160.45488757285503,Europe
Car_2304,23.62977005557132,142.8951587159311,USA
Car_2305,25.863522082884767,113.23636358343263,Europe
Car_2306,31.22274495381529,182.0378730564023,Europe
Car_2307,13.275138652393974,168.1471566946763,Japan
Car_2308,22.44153064044144,157.66208699836787,Europe
Car_2309,23.064413632100976,70.29678014658006,Japan
Car_2310,23.318449772746774,148.8631722865182,Europe
Car_2311,24.13256704643024,142.7638888957301,USA
Car_2312,32.23567399222422,131.44512944836978,Japan
Car_2313,28.367294378636117,172.62705835692853,USA
Car_2314,29.790176343144147,171.4458010250183,Europe
Car_2315,25.23560135905462,163.10474151577165,Japan
Car_2316,18.003134769272492,181.13672744303227,Europe
Car_2317,14.601514824269966,119.33104457898472,Europe
Car_2318,17.352961383841844,136.3903782969208,USA
Car_2319,26.7988285208301,152.24376789557417,Japan
Car_2320,25.15884856348817,131.33993942316255,USA
Car_2321,23.94918176221996,171.81507665110627,USA
Car_2322,23.15711546629932,134.33397455604916,Japan
Car_2323,35.05860787721373,188.95110013340263,USA
Car_2324,20.885482045117627,122.0652179474943,Europe
Car_2325,29.63909728058029,213.9595094850185,Japan
Car_2326,25.00956468010497,210.87892066807268,Japan
Car_2327,24.695302441070016,147.15740561053966,Japan
Car_2328,30.88318774308372,184.3851135277725,Japan
Car_2329,32.31265191345722,137.9871581847418,Japan
Car_2330,23.802252715575808,180.3985949469404,Japan
Car_2331,28.99601359621071,144.72065005629688,Europe
Car_2332,26.819456810750268,111.43680304474547,Japan
Car_2333,25.037185694049573,44.01545436963304,USA
Car_2334,,141.9385966178817,USA
Car_2335,21.55995592577581,158.37187526055877,USA
Car_2336,23.469503033344576,189.9094927810865,Japan
Car_2337,22.09682360123647,151.09875096454172,USA
Car_2338,29.5068835821446,180.08730404152766,Europe
Car_2339,24.523994422294688,136.3817535833542,USA
Car_2340,18.511429876924808,139.88163091405664,Japan
Car_2341,21.38281388418456,181.62107047585755,Europe
Car_2342,9.003676773939109,76.05976545992185,Europe
Car_2343,22.527536990589255,150.38951486708748,Europe
Car_2344,25.188225325485742,138.00115951332404,USA
Car_2345,24.31932075566513,190.8183361455685,USA
Car_2346,34.90077175765696,134.1526111506054,Japan
Car_2347,27.874530204575183,165.49754908710284,Europe
Car_2348,27.652259265445757,177.64550908004082,Japan
Car_2349,16.78365482714861,105.22212017608769,Japan
Car_2350,23.176789729414335,145.81889075178296,Japan
Car_2351,22.566685963381524,137.05090697742187,Europe
Car_2352,,178.38879740488784,Europe
Car_2353,21.000596672433268,170.2524552243658,Japan
Car_2354,15.95938523029188,143.00393909822455,Europe
Car_2355,18.62073397659336,118.57775848751844,USA
Car_2356,29.370467013824744,181.1444008806027,Europe
Car_2357,24.285426540034088,147.97041670203654,USA
Car_2358,22.46798790862833,101.44870302997612,Europe
Car_2359,,,Japan
Car_2360,30.836953393505755,,Japan
Car_2361,25.02105260437893,,USA
Car_2362,27.70187065465519,205.7894248081084,USA
Car_2363,20.766975788058712,121.88789146922008,Europe
Car_2364,21.906850246266405,149.98917823928173,USA
Car_2365,26.769884425318377,154.77335898480916,Japan
Car_2366,34.463268541685565,128.11866782289462,Europe
Car_2367,32.148874297574366,82.80518908266095,USA
Car_2368,27.914140347280693,155.72685292848684,Japan
Car_2369,25.75716880080359,127.40280029693226,Japan
Car_2370,32.00534677813585,153.4961528284933,Europe
Car_2371,28.97339161522562,146.33006843283874,Europe
Car_2372,,157.8987374421541,Europe
Car_2373,19.73034576072389,196.8561036196818,Europe
Car_2374,26.690701626789657,133.61450961818633,USA
Car_2375,16.065162172245138,135.93466036972512,Europe
Car_2376,20.51205497621569,100.0260809173833,USA
Car_2377,21.50092528171013,144.14448146702117,Japan
Car_2378,23.71917046877083,162.296099678249,Europe
Car_2379,23.56284895886896,135.49515367286918,Europe
Car_2380,23.554397864165864,162.49291501216473,Europe
Car_2381,29.126537586201568,144.67474423532423,Europe
Car_2382,23.67388067274733,110.93201286093031,Europe
Car_2383,23.07684933964383,159.35955213549315,Europe
Car_2384,18.25413947928242,143.82503599304948,Europe
Car_2385,30.121731009929125,153.68273464228074,USA
Car_2386,21.64251243026257,132.9915035036875,Europe
Car_2387,19.564848359993626,130.33792431027317,Europe
Car_2388,26.065452874344857,154.72232422658897,Europe
Car_2389,21.165293688084684,143.08200263873596,USA
Car_2390,22.37023630102853,201.72834747507795,Europe
Car_2391,26.292300871595344,173.96191536483494,Europe
Car_2392,23.36758688110222,166.35012778403063,Japan
Car_2393,36.55804687650317,144.67557595495757,Europe
Car_2394,24.62585728340401,89.21929654570472,Japan
Car_2395,28.08919109439611,125.77215217146964,Japan
Car_2396,15.291529762535276,130.58119642247044,Europe
Car_2397,20.69675434042635,141.7504684113026,Europe
Car_2398,19.56543152541644,148.99921501830138,Europe
Car_2399,20.22810138348685,169.68224896456485,Japan
Car_2400,,158.19436683210196,USA
Car_2401,30.177825338887047,184.77609574409715,USA
Car_2402,26.723152523172555,140.64294079442251,Europe
Car_2403,23.866776882168452,157.71488832510485,Europe
Car_2404,21.845724806437904,160.31532683336405,Japan
Car_2405,30.567998755932543,157.37178853075767,Japan
Car_2406,35.356277270774314,188.45670743820423,USA
Car_2407,25.67527852391845,174.11322968241578,Japan
Car_2408,29.696815320357864,110.41790341495732,USA
Car_2409,26.716851748977376,146.5700670282198,Europe
Car_2410,28.777524532327945,149.58078953310616,USA
Car_2411,19.17726610944942,214.54623191085017,USA
Car_2412,22.55931859928938,140.10626456263591,Europe
Car_2413,26.97734720022792,120.52548289991456,USA
Car_2414,31.062454720409896,163.14976288429932,Japan
Car_2415,20.909328891811622,,Japan
Car_2416,14.833504444799368,147.78681408810922,Europe
Car_2417,22.508677867793757,143.3921699108733,Europe
Car_2418,30.05065357174125,178.46711868186256,Japan
Car_2419,17.08052204456075,124.3920553722054,Japan
Car_2420,,139.7713997139439,Japan
Car_2421,25.77959293025556,134.3355041365984,Japan
Car_2422,24.42014373619268,182.81683792861764,USA
Car_2423,27.97233240776613,158.56482609859032,Japan
Car_2424,18.856366197772104,118.05017708036188,Europe
Car_2425,23.37510702915666,121.06480820211694,Europe
Car_2426,30.97592701201549,206.20245370836452,Japan
Car_2427,19.03551903181608,182.4965324432112,USA
Car_2428,32.384561481551344,175.24650844570436,Japan
Car_2429,19.66291507055656,150.3674082292003,Japan
Car_2430,29.246907886888053,195.25419720361228,Europe
Car_2431,23.135207448934374,116.89785642065225,Europe
Car_2432,19.275458711805115,172.5890253661347,USA
Car_2433,22.515504764237008,136.7017948042331,USA
Car_2434,27.72464594089497,142.5332004103431,USA
Car_2435,24.965730025492544,171.7736779449716,Europe
Car_2436,30.59234705721672,145.69327473955477,USA
Car_2437,32.17870030467441,,Japan
Car_2438,19.08484667341075,135.14527055736224,Japan
Car_2439,18.71865427544828,90.40962763466626,Europe
Car_2440,18.47603113189579,172.8961085782697,Japan
Car_2441,20.504019519759904,119.8010978160362,USA
Car_2442,30.521072604098723,205.75228216977837,Japan
Car_2443,,141.37162350555022,USA
Car_2444,22.27486213538784,189.28319392337872,USA
Car_2445,24.94448704688583,95.7290690195196,USA
Car_2446,32.02152752582969,171.94449063595798,Japan
Car_2447,34.540054254895594,179.65667197535436,Europe
Car_2448,26.29692166721401,189.10690903093305,USA
Car_2449,11.703594079763008,104.1588368164016,Japan
Car_2450,26.486435473799865,128.91844088739214,Europe
Car_2451,29.673740647706737,167.2952985826824,Japan
Car_2452,26.12316157928037,154.45325936532328,Europe
Car_2453,28.63257459367392,158.80078927691503,Japan
Car_2454,26.785326872301923,139.19140182572005,USA
Car_2455,18.826772912590677,196.52395845167075,Japan
Car_2456,20.568807833182685,228.2539634483944,Europe
Car_2457,23.394239064349215,153.11939772027267,USA
Car_2458,30.32707389119176,163.60263736515756,USA
Car_2459,21.170579658396896,151.68731236868453,Japan
Car_2460,27.279513165838235,188.5216019714231,USA
Car_2461,26.518462969605984,174.87348852770435,Europe
Car_2462,32.93098632539565,118.00858288089468,USA
Car_2463,,131.61893968516063,Europe
Car_2464,16.226207908618708,119.7210962098234,Europe
Car_2465,28.23435232448389,230.8446699658653,Europe
Car_2466,35.69027605817002,169.05935350746208,USA
Car_2467,28.56191672433228,132.12941321670652,USA
Car_2468,21.061692040947964,129.7334387812548,Japan
Car_2469,19.59027060410518,174.15693818900732,Europe
Car_2470,20.23515583246297,177.147604489774,Europe
Car_2471,35.01655940191023,173.9432313925323,Japan
Car_2472,23.36336279739282,137.2332792405084,Japan
Car_2473,21.68678303085986,159.17530933242531,Europe
Car_2474,24.20781677936383,153.32745292900154,Europe
Car_2475,23.41546475697149,121.9121888268472,Japan
Car_2476,32.83825179893752,122.20518471371936,USA
Car_2477,19.927612544918485,162.35895133629407,Japan
Car_2478,30.90321615830224,155.89353243130975,Europe
Car_2479,25.610460482255423,166.60055132526634,Europe
Car_2480,31.035132567138422,173.73069116081157,USA
Car_2481,32.91309521867026,194.98147867492588,Europe
Car_2482,25.42398816956548,126.7228684165186,Europe
Car_2483,23.42468195200417,168.90708596176145,Japan
Car_2484,25.33089415932552,172.47596449586055,USA
Car_2485,24.526146639974343,140.6360876242367,Japan
Car_2486,16.715167721306358,153.65589550707804,USA
Car_2487,32.762401868925366,141.40324329911778,Europe
Car_2488,26.228925086905956,213.25771150071523,Japan
Car_2489,19.18450407474473,153.1455807132332,Japan
Car_2490,14.662383399007958,163.5451532613418,Japan
Car_2491,13.362003835348254,142.08047109248366,USA
Car_2492,28.85240218343752,135.6109630124763,Europe
Car_2493,,110.93992014894968,Europe
Car_2494,,182.99605874176,USA
Car_2495,27.44077132269412,,Japan
Car_2496,22.41975921949111,140.96710666680644,Europe
Car_2497,27.732622080267568,122.98890290808173,Europe
Car_2498,25.476320321883577,155.39725579260428,Japan
Car_2499,24.57935208425382,135.06909581109093,USA
Car_2500,17.136247971542556,143.33872294103637,Europe
Car_2501,20.901343217805703,112.09320166191348,Japan
Car_2502,28.012676827934328,156.5120874194409,Japan
Car_2503,,157.11009605966248,Japan
Car_2504,31.02684777892245,182.8416865271905,USA
Car_2505,36.732006619967,145.4777529410218,Europe
Car_2506,28.281926504206613,139.9931256838849,USA
Car_2507,32.46415945682579,103.29717401648324,USA
Car_2508,28.60363619148034,183.02882845087888,Japan
Car_2509,22.32868988663906,176.78469349670877,Japan
Car_2510,26.00075832403712,,Japan
Car_2511,35.066604730487214,110.12306836408882,USA
Car_2512,22.382231286862744,113.56418906735576,Europe
Car_2513,19.80336350560963,,Japan
Car_2514,19.32902788442365,,Europe
Car_2515,23.91235308083225,158.7101290572491,Europe
Car_2516,19.98263955678469,105.19928433354671,Europe
Car_2517,33.370097137186185,162.12635743800664,Japan
Car_2518,26.08178267295644,124.82560262487428,Europe
Car_2519,29.858631548802517,134.33363320463565,USA
Car_2520,23.506673047101508,,USA
Car_2521,19.29901401121941,172.96512251342494,USA
Car_2522,,182.79299648476268,Japan
Car_2523,20.460041289109395,149.30599442747362,USA
Car_2524,26.73762747013356,176.49073673598562,Europe
Car_2525,27.599414658839738,132.4159120871083,Japan
Car_2526,28.015980365293423,142.27302196184118,Japan
Car_2527,17.556636581090714,140.21120326785626,Europe
Car_2528,24.997954070508648,150.71595054673483,USA
Car_2529,19.86969084553804,,Europe
Car_2530,27.00732983792264,143.24985290629914,Europe
Car_2531,27.39538527748726,193.54971904556217,Japan
Car_2532,19.13913476486781,117.22415514565698,USA
Car_2533,29.84014803598174,110.12036154254903,USA
Car_2534,36.69411470764122,112.53935017013316,USA
Car_2535,29.174178687923312,229.85578332223923,Europe
Car_2536,24.18582980224448,163.94555942611132,Japan
Car_2537,23.41727148395129,141.89203846975852,Japan
Car_2538,23.954680091637456,152.0496123902441,Japan
Car_2539,21.196330766114947,156.82918197740452,USA
Car_2540,26.261991033260248,130.7865007281186,USA
Car_2541,19.30768704422848,134.4834975387269,Japan
Car_2542,15.551511067010498,145.2695060339391,Europe
Car_2543,26.098008409067745,128.25734735295282,Japan
Car_2544,25.106165328879104,138.09196178936435,Europe
Car_2545,22.14414991781403,160.59274731991036,Japan
Car_2546,18.586516886948168,120.085404611397,Europe
Car_2547,26.448720134570173,,Japan
Car_2548,20.049124807147745,172.59469832658598,USA
Car_2549,24.30527824567333,111.89745784462043,USA
Car_2550,33.82485927063222,75.66289472698165,USA
Car_2551,28.255948847876923,129.37490144586664,USA
Car_2552,,170.53081948821742,Japan
Car_2553,,164.7140968335031,USA
Car_2554,25.759095463718797,146.67454468954162,Europe
Car_2555,18.123396589704896,131.95672616570744,Europe
Car_2556,14.991372593828569,122.87605878024208,USA
Car_2557,27.66186005648362,137.9225078667148,USA
Car_2558,26.604678771604338,119.62860078517193,USA
Car_2559,27.25299165639566,138.03366731374652,Japan
Car_2560,26.31517590908952,189.92852807468464,Europe
Car_2561,24.673446441638024,126.862806022518,Europe
Car_2562,21.689057261616696,168.32643849155966,Europe
Car_2563,27.580674830439715,172.9027143895261,Japan
Car_2564,32.64941744202575,117.61196044392253,Japan
Car_2565,22.49385496278273,124.6988437632149,Europe
Car_2566,19.896298948958503,182.06830310960368,Europe
Car_2567,19.3244029029438,122.22707881047909,Europe
Car_2568,20.66634883333141,148.2754275236759,USA
Car_2569,26.01299262238037,211.19951466505577,Japan
Car_2570,14.3018621822322,179.3949677118409,Europe
Car_2571,27.19585212216163,152.556913552067,USA
Car_2572,28.219565051480775,175.2219172359376,Europe
Car_2573,16.009608200285598,148.32233744057945,Europe
Car_2574,20.104097818612004,180.5469549961042,Japan
Car_2575,25.39840489922707,88.61203705960587,Europe
Car_2576,24.28265134847801,145.82202010875164,Japan
